"","Database","AnimalID","TestSite","Mouse.Strain","Genotype","Sex","Age.Months","Stimulus.Length","Date","Day","Condition","Trials","Accuracy.Block.1","Accuracy.Block.2","Accuracy.Block.3","Accuracy.Block.4","Accuracy.Block.5","Omission.Block.1","Omission.Block.2","Omission.Block.3","Omission.Block.4","Omission.Block.5"
"351","GUE5C5FAD4MF","gw04f008","Site2","5xFAD","B6SJLF1/J","Female","4","0.6",2014-05-28,NA,2586.318,50,50,60.25,60.7,67.7,61.85,50,45,41.667,42.5,40
"352","GUE5C5FAD4MF","gw05f009","Site2","5xFAD","B6SJLF1/J","Female","4","0.6",2014-06-04,NA,2639.58,50,32.5,46,51.2,50.75,53.55,55,52.5,46.6665,53.75,60
"353","GUE5C5FAD4MF","gw05f010","Site2","5xFAD","B6SJLF1/J","Female","4","0.6",2014-05-01,NA,2983.14,50,38.1,56.9,56.8,56.4,52.85,50,42.5,33.3335,33.75,40
"354","GUE5C5FAD4MF","gw06f011","Site2","5xFAD","B6SJLF1/J","Female","4","0.6",2014-05-20,NA,2286.3325,50,65.05,60.85,62.8,62.1,58.75,20,32.5,35,32.5,33
"355","GUE5C5FAD4MF","gw06f012","Site2","5xFAD","B6SJLF1/J","Female","4","0.6",2014-06-07,NA,1828.6075,50,83.35,81.75,85.35,85.75,82.55,40,42.5,43.333,48.75,48
"356","LON5CAPP4MF","lw185a247","Site1","APP-PS1","C57BL6","Female","4","0.6",2015-08-27,NA,2759.578,50,33.95,53.55,52.25,62.45,62.7,45,47.5,38.3335,33.75,30
"357","LON5CAPP4MF","lw186a248","Site1","APP-PS1","C57BL6","Female","4","0.6",2015-11-03,NA,1864.1685,50,65.3,62.2,56.95,60.15,61.5,15,15,26.667,31.25,35
"358","LON5CAPP4MF","lw189a251","Site1","APP-PS1","C57BL6","Female","4","0.6",2015-09-21,NA,2178.6195,50,60.35,65.3,69.6,66.65,66.25,20,20,23.333,21.25,23
"359","LON5CAPP4MF","lw190a252","Site1","APP-PS1","C57BL6","Female","4","0.6",2015-10-21,NA,2073.8375,50,80,86.35,80.05,73.35,76.7,65,55,60,58.75,53
"360","LON5CAPP4MF","lw193a255","Site1","APP-PS1","C57BL6","Female","4","0.6",2015-10-24,NA,2084.7915,50,64.3,66.2,65,64.85,63.25,30,27.5,36.6665,35,42
"361","LON5CAPP4MF","lw194a256","Site1","APP-PS1","C57BL6","Female","4","0.6",2015-10-19,NA,2350.4375,50,41.25,43.55,41.4,40.5,45.1,35,40,48.333,47.5,49
"362","LON5CAPP4MF","lw198a260","Site1","APP-PS1","C57BL6","Female","4","0.6",2015-11-09,NA,1647.477,50,73.35,84.4,76.3,81.95,80.4,45,40,41.6665,37.5,34
"363","LON5CAPP4MF","lw201a263","Site1","APP-PS1","C57BL6","Female","4","0.6",2015-10-15,NA,1403.336,50,75,77.45,79.35,79.15,79.1,20,32.5,35,40,43
"364","LON5CAPP4MF","lw202a264","Site1","APP-PS1","C57BL6","Female","4","0.6",2015-09-10,NA,2239.0615,50,54.8,54.15,53.95,55.35,56.85,35,40,38.3335,41.25,42
"365","LON5CAPP4MF","lw206a268","Site1","APP-PS1","C57BL6","Female","4","0.6",2015-09-26,NA,2108.132,50,78.55,76.25,73.3,78.25,72.05,30,37.5,43.3335,42.5,39
"366","LON5CAPP4MF","lw209a271","Site1","APP-PS1","C57BL6","Female","4","0.6",2015-09-09,NA,2483.3955,50,70.85,74.15,75,75.45,73.4,30,32.5,33.333,33.75,32
"367","LON5CAPP4MF","lw210a272","Site1","APP-PS1","C57BL6","Female","4","0.6",2015-10-24,NA,3036.5145,50,75,59.15,61.9,60.95,63.8,55,45,46.6665,42.5,42
"368","LON5CAPP4MF","lw213a275","Site1","APP-PS1","C57BL6","Female","4","0.6",2015-10-20,NA,1768.987,50,46.65,60.6,69.1,76,69.6,60,50,48.3335,43.75,47
"369","GUE5CAPP4MF","gw108a232","Site2","APP-PS1","C57BL6","Female","4","0.6",2015-09-02,NA,1732.7145,50,48.55,50.55,53.7,61.1,57.2,40,50,53.333,58.75,52
"370","GUE5CAPP4MF","gw108a233","Site2","APP-PS1","C57BL6","Female","4","0.6",2015-09-14,NA,1505.1445,50,58.35,58.35,58.55,51.9,53.75,60,57.5,60,61.25,64
"371","GUE5CAPP4MF","gw108a234","Site2","APP-PS1","C57BL6","Female","4","0.6",2015-10-14,NA,2227.3635,50,83.35,72.25,78.9,77.55,78.55,55,47.5,45,50,49
"372","GUE5CAPP4MF","gw108a235","Site2","APP-PS1","C57BL6","Female","4","0.6",2015-10-20,NA,2683.83,50,25,42.5,51.25,51.45,48.45,65,77.5,78.333,78.75,80
"373","GUE5CAPP4MF","gw128a237","Site2","APP-PS1","C57BL6","Female","4","0.6",2015-10-27,NA,2041.768,50,87.5,83.75,82.25,83.4,84.4,55,37.5,35,33.75,37
"374","GUE5CAPP4MF","gw129a238","Site2","APP-PS1","C57BL6","Female","4","0.6",2015-09-22,NA,1979.5265,50,67.85,73,73.75,72.5,74.15,55,30,31.6665,35,36
"375","GUE5CAPP4MF","gw129a239","Site2","APP-PS1","C57BL6","Female","4","0.6",2015-09-12,NA,1709.686,50,71.25,75.55,78.6,75.05,74.75,10,7.5,6.667,10,13
"376","GUE5CAPP4MF","gw130a241","Site2","APP-PS1","C57BL6","Female","4","0.6",2015-09-23,NA,2035.0315,50,55.7,51.6,53.55,55,59.75,40,37.5,38.3335,43.75,38
"377","GUE5CAPP4MF","gw131a242","Site2","APP-PS1","C57BL6","Female","4","0.6",2015-10-10,NA,3274.3755,49.5,50,61.8,61.1,62.45,59.7,55,30,28.333,25,28.347
"378","GUE5CAPP4MF","gw131a243","Site2","APP-PS1","C57BL6","Female","4","0.6",2015-10-27,NA,2634.057,50,100,85.7,87,87.5,85,40,30,23.333,20,20
"379","GUE5CAPP4MF","gw132a244","Site2","APP-PS1","C57BL6","Female","4","0.6",2015-09-24,NA,2117.04,50,65,64.6,65.5,62.15,60,65,50,56.6665,53.75,55
"380","GUE5CAPP4MF","gw133a246","Site2","APP-PS1","C57BL6","Female","4","0.6",2015-09-19,NA,1584.976,50,55.55,66.95,73.35,72.8,70.6,40,42.5,43.3335,35,32
"381","LON5C3XTG4MM","lt03x009","Site1","3xTG-AD","3xTG-AD","Male","4","0.6",2014-05-08,NA,2062.959,50,35,43.2,49.7,51.05,48.2,55,42.5,43.3335,46.25,48
"382","LON5C3XTG4MM","lt03x010","Site1","3xTG-AD","3xTG-AD","Male","4","0.6",2014-04-19,NA,3600,39.5,33.35,53.55,57.75,54.1,NA,80,67.5,65,64.5835,NA
"383","LON5C3XTG4MM","lt04x011","Site1","3xTG-AD","3xTG-AD","Male","4","0.6",2014-05-08,NA,1414.4625,50,75,83.35,75.1,76,74.95,50,35,31.667,31.25,31
"384","LON5C3XTG4MM","lt07x013","Site1","3xTG-AD","3xTG-AD","Male","4","0.6",2014-05-14,NA,2021.262,50,60.7,61.5,56.45,51.35,50,35,42.5,43.3335,45,48
"385","LON5C3XTG4MM","lt07x014","Site1","3xTG-AD","3xTG-AD","Male","4","0.6",2014-05-12,NA,1363.9095,50,77.5,82.95,76.85,74.65,74.3,35,27.5,28.3335,26.25,30
"386","LON5C3XTG4MM","lt08x015","Site1","3xTG-AD","3xTG-AD","Male","4","0.6",2014-04-19,NA,2111.0075,50,64.25,61.9,67.35,64,63.05,30,42.5,43.3335,37.5,35
"387","LON5C3XTG4MM","lt08x016","Site1","3xTG-AD","3xTG-AD","Male","4","0.6",2014-05-05,NA,2103.7055,50,53.45,62.35,55.4,54.55,54.1,15,27.5,26.6665,32.5,31
"388","LON5C3XTG4MM","lt11x021","Site1","3xTG-AD","3xTG-AD","Male","4","0.6",2014-04-16,NA,1464.427,50,100,93.75,76.6,75,61.2,70,72.5,70,62.5,57
"389","LON5C3XTG4MM","lt11x022","Site1","3xTG-AD","3xTG-AD","Male","4","0.6",2014-05-29,NA,3600,49,100,100,100,100,100,80,90,90,87.5,89.796
"390","LON5C3XTG4MM","lt12x023","Site1","3xTG-AD","3xTG-AD","Male","4","0.6",2014-05-06,NA,1602.222,50,70.85,55.75,51.9,49.6,50.6,50,42.5,38.333,38.75,43
"391","LON5C3XTG4MM","lt12x024","Site1","3xTG-AD","3xTG-AD","Male","4","0.6",2014-04-30,NA,1523.378,50,67.5,78.75,71.75,72.8,72.75,55,55,41.6665,46.25,46
"392","GUE5C3XTG4MM","gt07x013","Site2","3xTG-AD","3xTG-AD","Male","4","0.6",2014-05-15,NA,2813.774,50,87.5,91.65,90.9,92.85,79.6,75,80,78.333,78.75,73
"393","GUE5C3XTG4MM","gt08x014","Site2","3xTG-AD","3xTG-AD","Male","4","0.6",2014-04-01,NA,2193.83,50,33.35,22.75,40.2,53.15,59.5,80,70,63.333,57.5,51
"394","GUE5C3XTG4MM","gt09x015","Site2","3xTG-AD","3xTG-AD","Male","4","0.6",2014-04-20,NA,2333.4455,50,46.45,53,46.9,54.55,50.55,25,35,40,41.25,39
"395","GUE5C3XTG4MM","gt10x016","Site2","3xTG-AD","3xTG-AD","Male","4","0.6",2014-05-26,NA,1895.276,50,87.5,73.35,73.3,78.1,79.55,65,45,50,48.75,51
"396","GUE5C3XTG4MM","gt10x017","Site2","3xTG-AD","3xTG-AD","Male","4","0.6",2014-04-08,NA,1606.6155,50,50,51.35,51.5,52.8,51.45,20,25,25,23.75,22
"397","GUE5C3XTG10MM","gt11x018","Site2","3xTG-AD","3xTG-AD","Male","4","0.6",2014-04-10,NA,1617.6865,50,83.3,73.35,72.1,77.85,73.9,40,37.5,31.6665,30,33
"398","GUE5C3XTG4MM","gt12x019","Site2","3xTG-AD","3xTG-AD","Male","4","0.6",2014-05-01,NA,2164.252,50,86.1,81.95,80.15,81.8,80.55,25,37.5,35,42.5,45
"399","GUE5C3XTG4MM","gt13x020","Site2","3xTG-AD","3xTG-AD","Male","4","0.6",2014-05-01,NA,2376.431,50,45.85,49.25,66.75,65.95,65.35,65,60,55,48.75,51
"400","GUE5C3XTG4MM","gt14x021","Site2","3xTG-AD","3xTG-AD","Male","4","0.6",2014-04-14,NA,1536.123,50,83.35,67.8,68.75,62.4,60.9,45,42.5,40,36.25,36
"401","GUE5C3XTG4MM","gt15x022","Site2","3xTG-AD","3xTG-AD","Male","4","0.6",2014-04-17,NA,1430.536,50,71.65,59.4,55.15,61.25,67.45,45,40,38.3335,41.25,38
"402","GUE5C3XTG4MM","gt16x023","Site2","3xTG-AD","3xTG-AD","Male","4","0.6",2014-05-08,NA,1777.228,50,70.85,75.7,77.25,80.15,78.05,30,45,38.3335,40,38
"403","LON5C5FAD4MM","lt27f053","Site1","5xFAD","5xFAD","Male","4","0.6",2014-07-07,NA,2190.483,50,63.1,56.25,62.2,63.95,59.45,35,25,25,27.5,34
"404","LON5C5FAD4MM","lt27f054","Site1","5xFAD","5xFAD","Male","4","0.6",2014-05-22,NA,2246.694,50,62.5,63.9,67.85,67.5,69.15,60,52.5,50,48.75,50
"405","LON5C5FAD4MM","lt28f055","Site1","5xFAD","5xFAD","Male","4","0.6",2014-06-05,NA,2864.395,49,55,77.25,76.85,70.4,68.2,55,45,35,32.5,29.625
"406","LON5C5FAD4MM","lt28f056","Site1","5xFAD","5xFAD","Male","4","0.6",2014-06-03,NA,3062.473,50,85.7,71,80.65,77.75,78.75,30,25,25,22.5,25
"407","LON5C5FAD4MM","lt31f061","Site1","5xFAD","5xFAD","Male","4","0.6",2014-06-21,NA,1799.2945,50,37.5,62.5,61.15,55.8,64.75,70,62.5,60,57.5,55
"408","LON5C5FAD4MM","lt31f062","Site1","5xFAD","5xFAD","Male","4","0.6",2014-06-25,NA,2206.252,50,30,64.3,61.85,61.95,64.45,70,47.5,48.3335,53.75,52
"409","LON5C5FAD4MM","lt32f063","Site1","5xFAD","5xFAD","Male","4","0.6",2014-05-24,NA,1650.3395,50,52.85,56.25,67.85,68.85,69.05,40,50,53.333,55,58
"410","LON5C5FAD4MM","lt32f064","Site1","5xFAD","5xFAD","Male","4","0.6",2014-06-05,NA,3073.934,40,100,87.5,83.35,70,66.7,80,85,83.3335,75,76
"411","LON5C5FAD4MM","lt35f069","Site1","5xFAD","5xFAD","Male","4","0.6",2014-05-22,NA,2417.9455,50,66.65,64.3,68.05,70.1,68.25,60,40,35,36.25,39
"412","LON5C5FAD4MM","lt35f070","Site1","5xFAD","5xFAD","Male","4","0.6",2014-05-14,NA,2671.955,50,53.35,62.55,54.1,56.05,58.3,45,40,38.3335,37.5,38
"413","LON5C5FAD4MM","lt36f071","Site1","5xFAD","5xFAD","Male","4","0.6",2014-06-03,NA,1522.122,50,83.35,76.2,74,77,79.4,55,60,48.3335,43.75,46
"414","LON5C5FAD4MM","lt36f072","Site1","5xFAD","5xFAD","Male","4","0.6",2014-05-27,NA,1860.0825,50,73.2,75.65,72.9,70.35,68.9,25,30,33.3335,40,40
"415","GUE5C5FAD4MM","gt08f013","Site2","5xFAD","5xFAD","Male","4","0.6",2014-05-15,NA,2096.3535,50,90,78.4,76.25,71.6,64.85,55,52.5,58.3335,57.5,61
"416","GUE5C5FAD4MM","gt08f014","Site2","5xFAD","5xFAD","Male","4","0.6",2014-08-05,NA,2308.712,50,75,74.7,72.75,66.5,66.05,40,32.5,26.667,28.75,35
"417","GUE5C5FAD4MM","gt09f015","Site2","5xFAD","5xFAD","Male","4","0.6",2014-07-21,NA,2419.3375,50,66.7,70.7,58.15,57.45,53.2,70,50,50,53.75,53
"418","GUE5C5FAD4MM","gt10f016","Site2","5xFAD","5xFAD","Male","4","0.6",2014-05-31,NA,1830.9355,50,33.35,59.4,69.7,67.35,65.65,40,45,46.6665,50,49
"419","GUE5C5FAD4MM","gt10f017","Site2","5xFAD","5xFAD","Male","4","0.6",2014-05-26,NA,2482.4135,49.5,72.85,65.2,73.35,70,63.6,40,45,33.3335,33.75,35.5305
"420","GUE5C5FAD4MM","gt11f019","Site2","5xFAD","5xFAD","Male","4","0.6",2014-06-30,NA,3600,40.5,62.5,72.8,71.15,78.25,60.9,65,52.5,55,53.0555,48.889
"421","GUE5C5FAD4MM","gt12f020","Site2","5xFAD","5xFAD","Male","4","0.6",2014-06-05,NA,2905.5465,50,87.5,76.65,71.2,65.3,62.65,50,52.5,53.3335,56.25,62
"422","GUE5C5FAD4MM","gt12f021","Site2","5xFAD","5xFAD","Male","4","0.6",2014-06-02,NA,2960.691,49,50,75.7,67.5,68.65,68.45,60,57.5,58.333,60,64.25
"423","GUE5C5FAD4MM","gt13f022","Site2","5xFAD","5xFAD","Male","4","0.6",2014-05-08,NA,1604.708,50,76.2,86.8,79.4,73.3,73.85,20,27.5,26.6665,33.75,35
"424","GUE5C5FAD4MM","gt14f023","Site2","5xFAD","5xFAD","Male","4","0.6",2014-07-03,NA,1988.677,50,50,72.3,81.6,79.55,80.3,55,42.5,36.667,45,38
"425","GUE5C5FAD4MM","gt14f024","Site2","5xFAD","5xFAD","Male","4","0.6",2014-05-22,NA,2637.891,47,53.35,44.2,59.75,55.35,54.3,60,55,41.667,40,41.0455
"426","LON5CAPP4MM","lt172a234","Site1","APP-PS1","APPPS1","Male","4","0.6",2015-08-22,NA,1717.8145,50,50,58.95,58.25,55.8,61.35,65,52.5,55,51.25,49
"427","LON5CAPP4MM","lt175a237","Site1","APP-PS1","APPPS1","Male","4","0.6",2015-09-03,NA,1710.596,50,83.35,71.35,73.3,71.6,72.7,50,47.5,43.3335,42.5,45
"428","LON5CAPP4MM","lt179a241","Site1","APP-PS1","APPPS1","Male","4","0.6",2015-09-15,NA,1438.8105,50,85.7,81.75,67.5,69.35,73.05,55,42.5,31.6665,30,26
"429","LON5CAPP4MM","lt180a242","Site1","APP-PS1","APPPS1","Male","4","0.6",2015-08-27,NA,1989.252,50,50,62.5,67.85,66.7,70.75,75,67.5,60,62.5,63
"430","LON5CAPP4MM","lt183a245","Site1","APP-PS1","APPPS1","Male","4","0.6",2015-09-02,NA,2501.6545,50,75,76.45,74.65,74.75,72.95,20,15,21.6665,21.25,19
"431","LON5CAPP4MM","lt184a246","Site1","APP-PS1","APPPS1","Male","4","0.6",2015-09-03,NA,1870.7625,50,75,83.75,76.8,76.25,75.5,55,55,50,45,45
"432","LON5CAPP4MM","lt225a287","Site1","APP-PS1","APPPS1","Male","4","0.6",2015-11-17,NA,2058.1305,50,53.35,35.4,42.9,46.9,55.65,60,65,65,67.5,64
"433","LON5CAPP4MM","lt226a288","Site1","APP-PS1","APPPS1","Male","4","0.6",2015-11-10,NA,1418.4715,50,83.35,81.95,87.55,82.35,82.15,45,47.5,46.667,43.75,44
"434","LON5CAPP4MM","lt229a291","Site1","APP-PS1","APPPS1","Male","4","0.6",2015-11-10,NA,2003.8525,50,40,50.75,50,54.15,53.5,50,60,63.333,62.5,55
"435","LON5CAPP4MM","lt230a292","Site1","APP-PS1","APPPS1","Male","4","0.6",2015-11-16,NA,1670.081,50,54.15,58.65,59.85,65.8,66.7,30,20,26.6665,30,37
"436","GUE5CAPP4MM","gt122a280","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-08-18,NA,1364.7375,50,73.2,72.5,66.25,66.95,69.8,45,45,36.6665,33.75,29
"437","GUE5CAPP4MM","gt122a281","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-08-29,NA,1647.948,50,62.5,63.45,73.1,72.45,74,60,57.5,53.3335,52.5,51
"438","GUE5CAPP4MM","gt122a282","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-09-01,NA,2252.5275,50,83.35,84.4,80.45,78.6,78.25,20,22.5,23.333,30,27
"439","GUE5CAPP4MM","gt122a283","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-09-15,NA,1885.703,50,72.3,68.25,75.95,80,77.6,25,37.5,45,50,51
"440","GUE5CAPP4MM","gt123a284","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-08-25,NA,1578.229,50,100,80,80.95,80.25,75.7,55,37.5,40,38.75,35
"441","GUE5CAPP4MM","gt123a285","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-08-19,NA,1855.103,50,77.35,85,83.3,82.85,82.3,35,32.5,40,42.5,44
"442","GUE5CAPP4MM","gt123a286","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-08-26,NA,1611.902,50,75,73.2,79.15,75.25,78.1,40,35,28.333,23.75,22
"443","GUE5CAPP4MM","gt123a287","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-10-06,NA,1772.211,50,75,75.95,69.8,69.15,69.55,40,37.5,28.3335,31.25,31
"444","GUE5CAPP4MM","gt124a288","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-08-24,NA,2397.383,50,48.55,56.6,50.55,46.95,54.8,40,37.5,36.667,42.5,43
"445","GUE5CAPP4MM","gt124a289","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-08-20,NA,2664.006,50,77.5,66.9,67.8,66.35,61.95,35,27.5,35,42.5,44
"446","GUE5CAPP4MM","gt124a290","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-08-25,NA,1900.8915,50,70.85,68.25,66.8,70.85,72.6,30,32.5,30,27.5,31
"447","GUE5CAPP4MM","gt124a291","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-09-17,NA,1390.377,50,75,76.35,76.7,78.2,77.95,55,35,35,33.75,35
"448","GUE5CAPP4MM","gt125a292","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-08-24,NA,1666.525,50,80.55,65.5,62.75,65.75,61.35,25,20,28.3335,30,32
"449","GUE5CAPP4MM","gt125a293","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-08-20,NA,1609.503,50,77.35,79.2,83,79.2,82.25,35,32.5,38.3335,47.5,46
"450","GUE5CAPP4MM","gt125a295","Site2","APP-PS1","APPPS1","Male","4","0.6",2015-08-29,NA,1451.8765,50,77.1,83.35,81.65,78.75,75,30,25,18.3335,17.5,20
"451","LON5C3XTG4MM","lw02x003","Site1","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-04-09,NA,1920.0255,50,53.55,69.2,68.85,70.3,71.7,45,35,30,37.5,37
"452","LON5C3XTG4MM","lw02x004","Site1","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-05-21,NA,2965.9965,41,83.35,83.75,77.8,78.15,86.7,65,55,60,55.9375,70
"453","LON5C3XTG4MM","lw05x005","Site1","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-04-26,NA,3600,33,90,95,84.65,81.95,NA,55,60,55,54.5455,NA
"454","LON5C3XTG4MM","lw05x006","Site1","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-04-19,NA,3457.169,45.5,71.65,62.5,61.65,63.75,60.5,45,45,48.3335,48.75,52.1705
"455","LON5C3XTG4MM","lw09x017","Site1","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-04-12,NA,1986.232,50,100,86.35,87.05,88.9,84.85,45,45,38.333,38.75,36
"456","LON5C3XTG4MM","lw09x018","Site1","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-04-22,NA,2315.691,50,83.35,76.35,75.2,73.45,69.25,20,25,21.6665,22.5,26
"457","LON5C3XTG4MM","lw10x019","Site1","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-04-23,NA,1539.908,50,50,87.5,80.75,79.6,81.6,85,67.5,56.667,56.25,56
"458","LON5C3XTG4MM","lw10x020","Site1","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-04-21,NA,1032.0005,50,87.5,89.2,90.3,93.1,93.1,35,32.5,30,26.25,24
"459","GUE5C3XTG4MM","gw09x013","Site2","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-04-20,NA,1807.2585,50,70.85,64.4,71.15,74.9,73.35,30,22.5,30,28.75,30
"460","GUE5C3XTG4MM","gw09x014","Site2","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-07-07,NA,2410.075,50,58.35,74.15,56.45,55.8,55.4,65,50,48.3335,46.25,46
"461","GUE5C3XTG4MM","gw10x015","Site2","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-05-06,NA,2821.558,50,66.65,72.5,78.8,75.45,74.25,75,65,56.6665,53.75,53
"462","GUE5C3XTG4MM","gw11x016","Site2","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-04-16,NA,1575.367,50,90,75.9,71.8,72,71.35,55,45,43.3335,43.75,49
"463","GUE5C3XTG4MM","gw12x017","Site2","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-05-08,NA,2736.7745,43,85.7,87.5,90.65,92.1,96.4,35,37.5,45,44.861,44
"464","GUE5C3XTG4MM","gw13x018","Site2","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-06-16,NA,1955.223,50,87.5,77.1,73.2,74.85,67.4,70,65,56.6665,56.25,51
"465","GUE5C3XTG4MM","gw14x019","Site2","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-04-05,NA,2077.354,50,61.9,54.4,48.65,53.35,58.15,50,42.5,45,46.25,45
"466","GUE5C3XTG4MM","gw15x020","Site2","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-04-24,NA,1912.7975,50,100,91.65,85,79.65,82.2,70,52.5,41.6665,38.75,38
"467","GUE5C3XTG4MM","gw16x021","Site2","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-05-10,NA,1959.704,50,25,52.8,68.25,70.55,70.6,80,72.5,65,62.5,66
"468","GUE5C3XTG4MM","gw18x023","Site2","3xTG-AD","B6129SF2/J","Male","4","0.6",2014-04-08,NA,1963.913,50,71.65,66.7,70.3,65.95,68.35,45,47.5,55,52.5,53
"469","LON5C5FAD4MM","lw25f049","Site1","5xFAD","B6SJLF1/J","Male","4","0.6",2014-05-15,NA,1960.1005,50,66.7,61.45,66.7,66.65,71.2,70,70,70,65,66
"470","LON5C5FAD4MM","lw25f050","Site1","5xFAD","B6SJLF1/J","Male","4","0.6",2014-05-24,NA,2857.187,50,75,76.65,70.6,70.95,69.55,50,45,43.333,48.75,54
"471","LON5C5FAD4MM","lw26f051","Site1","5xFAD","B6SJLF1/J","Male","4","0.6",2014-05-29,NA,2092.561,50,76.2,74.15,67.45,71.7,66.25,35,32.5,28.3335,32.5,32
"472","LON5C5FAD4MM","lw26f052","Site1","5xFAD","B6SJLF1/J","Male","4","0.6",2014-06-17,NA,2557.222,50,77.35,75.95,72.95,75,78.55,35,37.5,38.3335,40,44
"473","LON5C5FAD4MM","lw29f057","Site1","5xFAD","B6SJLF1/J","Male","4","0.6",2014-06-03,NA,3139.7115,50,77.35,82.3,78.45,78.9,76.9,35,30,23.333,23.75,31
"474","LON5C5FAD4MM","lw29f058","Site1","5xFAD","B6SJLF1/J","Male","4","0.6",2014-05-20,NA,1878.1955,50,54.8,65,65.5,59.95,58.25,50,50,51.6665,56.25,54
"475","LON5C5FAD4MM","lw30f059","Site1","5xFAD","B6SJLF1/J","Male","4","0.6",2014-06-03,NA,3343.826,49.5,63.35,67.95,68.95,67.8,67.85,45,30,25,26.25,24.1835
"476","LON5C5FAD4MM","lw30f060","Site1","5xFAD","B6SJLF1/J","Male","4","0.6",2014-06-25,NA,3594.093,41.5,83.3,79.35,76.8,79.3,77.8,40,40,43.333,46.6665,64
"477","LON5C5FAD4MM","lw33f065","Site1","5xFAD","B6SJLF1/J","Male","4","0.6",2014-05-14,NA,2601.451,50,81.25,67.6,66.15,62.4,62.45,35,32.5,33.3335,31.25,31
"478","LON5C5FAD4MM","lw33f066","Site1","5xFAD","B6SJLF1/J","Male","4","0.6",2014-05-10,NA,2341.6215,50,71.45,73.25,69,72,75.55,55,50,46.667,46.25,43
"479","LON5C5FAD4MM","lw34f067","Site1","5xFAD","B6SJLF1/J","Male","4","0.6",2014-05-26,NA,1918.851,50,87.5,73.45,75.7,75.4,78.6,45,42.5,43.333,42.5,39
"480","LON5C5FAD4MM","lw34f068","Site1","5xFAD","B6SJLF1/J","Male","4","0.6",2014-06-04,NA,1803.805,50,94.45,87.35,86.15,82.3,83.45,35,25,28.3335,30,28
"481","GUE5C5FAD4MM","gw07f013","Site2","5xFAD","B6SJLF1/J","Male","4","0.6",2014-05-31,NA,2827.5345,50,66.65,60.25,63.25,66,65.75,70,42.5,41.6665,38.75,37
"482","GUE5C5FAD4MM","gw07f014","Site2","5xFAD","B6SJLF1/J","Male","4","0.6",2014-05-12,NA,2611.762,50,75,62.8,75.95,78,75.9,75,52.5,51.6665,53.75,58
"483","GUE5C5FAD4MM","gw09f017","Site2","5xFAD","B6SJLF1/J","Male","4","0.6",2014-05-29,NA,3161.5545,45.5,81.65,76.4,74.6,64.3,66.4,45,47.5,46.6665,47.5,50.1705
"484","GUE5C5FAD4MM","gw09f018","Site2","5xFAD","B6SJLF1/J","Male","4","0.6",2014-06-24,NA,3527.6325,47,81.65,78.4,76.4,76.65,73.2,45,42.5,43.3335,41.25,44.591
"485","GUE5C5FAD4MM","gw10f019","Site2","5xFAD","B6SJLF1/J","Male","4","0.6",2014-07-07,NA,3187.2875,50,64.6,75,73.85,75,73.85,30,30,30,30,35
"486","GUE5C5FAD4MM","gw10f020","Site2","5xFAD","B6SJLF1/J","Male","4","0.6",2014-04-26,NA,3015.005,50,39.3,51.75,57.75,57.15,57.25,35,40,40,47.5,53
"487","GUE5C5FAD4MM","gw11f022","Site2","5xFAD","B6SJLF1/J","Male","4","0.6",2014-06-14,NA,2783.6125,46,56.35,52.8,59,60.9,61.6,20,15,18.333,26.25,26.6665
"488","GUE5C5FAD4MM","gw12f023","Site2","5xFAD","B6SJLF1/J","Male","4","0.6",2014-06-17,NA,3492.1365,46.5,50,68.9,63.15,69.05,67.75,50,52.5,55,60,63.07
"489","LON5CAPP4MM","lw169a231","Site1","APP-PS1","C57BL6","Male","4","0.6",2015-10-15,NA,1544.174,50,77.35,80.5,83.3,84.65,86.95,35,22.5,30,26.25,24
