"","Database","AnimalID","TestSite","Mouse.Strain","Genotype","Sex","Age.Months","Stimulus.Length","Date","Day","Condition","Trials","Accuracy.Block.1","Accuracy.Block.2","Accuracy.Block.3","Accuracy.Block.4","Accuracy.Block.5","Omission.Block.1","Omission.Block.2","Omission.Block.3","Omission.Block.4","Omission.Block.5"
"86","GUE5C5FAD10MF","gw03f006","Site2","5xFAD","B6SJLF1/J","Female","10","0.6",2014-11-08,NA,3183.743,48.5,64.5833333333333,55,83.3333333333333,12.5,35.7142857142857,30,65,80,65,30
"87","GUE5C5FAD10MF","gw04f007","Site2","5xFAD","B6SJLF1/J","Female","10","0.6",2014-11-13,NA,1708.725,50,23.8095238095238,41.6666666666667,75,67.8571428571429,67.8571428571429,35,40,65,35,55
"88","GUE5C5FAD10MF","gw04f008","Site2","5xFAD","B6SJLF1/J","Female","10","0.6",2014-11-19,NA,1605.2895,50,39.2857142857143,87.5,94.4444444444444,70.8333333333333,66.6666666666667,25,25,20,15,25
"89","GUE5C5FAD10MF","gw05f009","Site2","5xFAD","B6SJLF1/J","Female","10","0.6",2014-11-08,NA,2210.7865,50,40.4761904761905,55,58.3333333333333,61.9047619047619,75,35,45,45,35,25
"90","GUE5C5FAD10MF","gw05f010","Site2","5xFAD","B6SJLF1/J","Female","10","0.6",2014-11-13,NA,2071.6655,50,81.9444444444444,75,78.8888888888889,60,53.1746031746032,15,0,5,30,20
"91","LON5CAPP10MF","lw185a247","Site1","APP-PS1","C57BL6","Female","10","0.6",2016-03-09,NA,1640.3705,50,44.0476190476191,40,76.1904761904762,62.5,80,35,45,35,70,50
"92","LON5CAPP10MF","lw186a248","Site1","APP-PS1","C57BL6","Female","10","0.6",2016-02-24,NA,1448.312,50,68.5714285714286,80,83.3333333333333,93.75,53.3333333333333,15,40,80,30,45
"93","LON5CAPP10MF","lw189a251","Site1","APP-PS1","C57BL6","Female","10","0.6",2016-03-03,NA,1402.4865,50,52.5,73.3333333333333,82.8571428571429,68.75,93.75,55,45,40,40,10
"94","LON5CAPP10MF","lw190a252","Site1","APP-PS1","C57BL6","Female","10","0.6",2016-03-09,NA,1588.5515,50,25,0,40,66.6666666666667,75,60,60,65,65,65
"95","LON5CAPP10MF","lw193a255","Site1","APP-PS1","C57BL6","Female","10","0.6",2016-02-24,NA,1581.387,50,37.5,92.8571428571429,75,83.3333333333333,70.8333333333333,50,60,75,50,65
"96","LON5CAPP10MF","lw194a256","Site1","APP-PS1","C57BL6","Female","10","0.6",2016-03-03,NA,1393.6085,50,50,78.8888888888889,82.8571428571429,75,63.1944444444444,40,30,40,40,15
"97","LON5CAPP10MF","lw198a260","Site1","APP-PS1","C57BL6","Female","10","0.6",2016-02-24,NA,1292.7755,50,65,89.4444444444444,66.6666666666667,71.4285714285714,70.8333333333333,20,5,30,30,45
"98","LON5CAPP10MF","lw201a263","Site1","APP-PS1","C57BL6","Female","10","0.6",2016-02-18,NA,1707.913,50,50,75,42.8571428571429,58.3333333333333,48.5714285714286,40,60,50,65,40
"99","LON5CAPP10MF","lw202a264","Site1","APP-PS1","C57BL6","Female","10","0.6",2016-02-24,NA,1965.9335,50,61.9047619047619,86.6071428571429,29.1666666666667,64.5833333333333,53.3333333333333,20,25,30,45,30
"100","LON5CAPP10MF","lw206a268","Site1","APP-PS1","C57BL6","Female","10","0.6",2016-02-24,NA,1405.3125,50,76.3888888888889,86.6071428571429,100,86.1111111111111,87.5,35,25,45,25,20
"101","LON5CAPP10MF","lw209a271","Site1","APP-PS1","C57BL6","Female","10","0.6",2016-03-05,NA,1362.7925,50,47.2222222222222,45.8333333333333,83.3333333333333,78.5714285714286,72.8571428571429,25,30,40,60,40
"102","LON5CAPP10MF","lw210a272","Site1","APP-PS1","C57BL6","Female","10","0.6",2016-02-18,NA,1376.6955,50,33.3333333333333,85.7142857142857,80,85.7142857142857,61.9047619047619,60,45,45,45,35
"103","LON5CAPP10MF","lw213a275","Site1","APP-PS1","C57BL6","Female","10","0.6",2016-02-18,NA,1755.31,50,47.9166666666667,63.3333333333333,75,100,69.047619047619,30,30,20,35,35
"104","GUE5CAPP10MF","gw108a232","Site2","APP-PS1","C57BL6","Female","10","0.6",2016-03-05,NA,1963.3045,50,27.7777777777778,88.75,50,82.6388888888889,68.75,25,10,20,15,20
"105","GUE5CAPP10MF","gw108a233","Site2","APP-PS1","C57BL6","Female","10","0.6",2016-03-10,NA,1608.5535,50,14.2857142857143,41.6666666666667,70.8333333333333,75,54.7619047619048,30,30,15,20,35
"106","GUE5CAPP10MF","gw108a234","Site2","APP-PS1","C57BL6","Female","10","0.6",2016-02-23,NA,2459.645,50,36.6666666666667,16.6666666666667,85.7142857142857,50,52.7777777777778,60,65,60,40,25
"107","GUE5CAPP10MF","gw108a235","Site2","APP-PS1","C57BL6","Female","10","0.6",2016-02-29,NA,1943.64,50,30.9523809523809,61.9047619047619,51.25,85.7142857142857,67.5,35,20,35,45,35
"108","GUE5CAPP10MF","gw128a237","Site2","APP-PS1","C57BL6","Female","10","0.6",2016-03-10,NA,1476.7845,50,70.8333333333333,91.6666666666667,87.5,95,85.7142857142857,65,40,25,10,40
"109","GUE5CAPP10MF","gw129a238","Site2","APP-PS1","C57BL6","Female","10","0.6",2016-02-23,NA,1797.99,50,68.75,64.5833333333333,36.5079365079365,88.8888888888889,81.25,30,30,20,20,30
