"","AnimalID","TestSite","Mouse.Strain","Genotype","Sex","Age.Months","Task","Day"
"454","gw144a306","Site2","APP-PS1","C57BL6","Female","4","Phase III",3
"455","gw144a307","Site2","APP-PS1","C57BL6","Female","4","Phase III",1
"456","gw145a310","Site2","APP-PS1","C57BL6","Female","4","Phase III",1
"457","gw145a311","Site2","APP-PS1","C57BL6","Female","4","Phase III",1
"458","gw145a312","Site2","APP-PS1","C57BL6","Female","4","Phase III",1
"459","gw145a313","Site2","APP-PS1","C57BL6","Female","4","Phase III",1
"460","gw146a314","Site2","APP-PS1","C57BL6","Female","4","Phase III",1
"461","gw146a315","Site2","APP-PS1","C57BL6","Female","4","Phase III",1
"462","lt57x112","Site1","3xTG-AD","3xTG-AD","Male","4","Phase III",4
"463","lt57x113","Site1","3xTG-AD","3xTG-AD","Male","4","Phase III",1
"464","lt58x114","Site1","3xTG-AD","3xTG-AD","Male","4","Phase III",1
"465","lt58x115","Site1","3xTG-AD","3xTG-AD","Male","4","Phase III",1
"466","lt59x116","Site1","3xTG-AD","3xTG-AD","Male","4","Phase III",1
"467","lt59x117","Site1","3xTG-AD","3xTG-AD","Male","4","Phase III",1
"468","lt60x118","Site1","3xTG-AD","3xTG-AD","Male","4","Phase III",1
"469","lt60x119","Site1","3xTG-AD","3xTG-AD","Male","4","Phase III",2
"470","lt61x120","Site1","3xTG-AD","3xTG-AD","Male","4","Phase III",1
"471","lt61x121","Site1","3xTG-AD","3xTG-AD","Male","4","Phase III",1
"472","lt62x122","Site1","3xTG-AD","3xTG-AD","Male","4","Phase III",1
"473","lt62x123","Site1","3xTG-AD","3xTG-AD","Male","4","Phase III",6
"474","lt63x124","Site1","3xTG-AD","3xTG-AD","Male","4","Phase III",1
"475","lt63x125","Site1","3xTG-AD","3xTG-AD","Male","4","Phase III",1
"476","lt107f169","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"477","lt108f170","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"478","lt109f171","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"479","lt110f172","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"480","lt111f173","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"481","lt112f174","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"482","lt113f175","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"483","lt114f176","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"484","lt115f177","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"485","lt116f178","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"486","lt117f179","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"487","lt118f180","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"488","lt119f181","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"489","lt120f182","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"490","lt383f445","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"491","lt384f446","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"492","lt385f447","Site1","5xFAD","5xFAD","Male","4","Phase III",1
"493","lt155a217","Site1","APP-PS1","APPPS1","Male","4","Phase III",1
"494","lt156a218","Site1","APP-PS1","APPPS1","Male","4","Phase III",1
"495","lt159a221","Site1","APP-PS1","APPPS1","Male","4","Phase III",1
"496","lt160a222","Site1","APP-PS1","APPPS1","Male","4","Phase III",1
"497","lt163a225","Site1","APP-PS1","APPPS1","Male","4","Phase III",1
"498","lt164a226","Site1","APP-PS1","APPPS1","Male","4","Phase III",1
"499","lt167a229","Site1","APP-PS1","APPPS1","Male","4","Phase III",1
"500","lt168a230","Site1","APP-PS1","APPPS1","Male","4","Phase III",1
"501","lt217a279","Site1","APP-PS1","APPPS1","Male","4","Phase III",1
"502","lt218a280","Site1","APP-PS1","APPPS1","Male","4","Phase III",1
"503","lt222a284","Site1","APP-PS1","APPPS1","Male","4","Phase III",1
"504","lt378a440","Site1","APP-PS1","APPPS1","Male","4","Phase III",1
"505","lt381a443","Site1","APP-PS1","APPPS1","Male","4","Phase III",1
"506","lt382a444","Site1","APP-PS1","APPPS1","Male","4","Phase III",1
"507","lw49x097","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",1
"508","lw49x098","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",1
"509","lw50x099","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",1
"510","lw50x100","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",7
"511","lw51x101","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",1
"512","lw51x102","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",1
"513","lw52x103","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",1
"514","lw52x104","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",1
"515","lw53x105","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",4
"516","lw53x106","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",1
"517","lw54x107","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",1
"518","lw54x108","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",1
"519","lw55x109","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",1
"520","lw55x110","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",1
"521","lw56x111","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase III",1
"522","lw100f162","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"523","lw101f163","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"524","lw102f164","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"525","lw103f165","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"526","lw104f166","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"527","lw105f167","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"528","lw106f168","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"529","lw378f440","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"530","lw379f441","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"531","lw380f442","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"532","lw381f443","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"533","lw93f155","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"534","lw94f156","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"535","lw95f157","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"536","lw97f159","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"537","lw98f160","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"538","lw99f161","Site1","5xFAD","B6SJLF1/J","Male","4","Phase III",1
"539","lw153a215","Site1","APP-PS1","C57BL6","Male","4","Phase III",1
"540","lw154a216","Site1","APP-PS1","C57BL6","Male","4","Phase III",1
"541","lw157a219","Site1","APP-PS1","C57BL6","Male","4","Phase III",1
"542","lw158a220","Site1","APP-PS1","C57BL6","Male","4","Phase III",2
"543","lw161a223","Site1","APP-PS1","C57BL6","Male","4","Phase III",1
"544","lw162a224","Site1","APP-PS1","C57BL6","Male","4","Phase III",1
"545","lw165a227","Site1","APP-PS1","C57BL6","Male","4","Phase III",1
"546","lw166a228","Site1","APP-PS1","C57BL6","Male","4","Phase III",1
"547","lw215a277","Site1","APP-PS1","C57BL6","Male","4","Phase III",1
"548","lw216a278","Site1","APP-PS1","C57BL6","Male","4","Phase III",1
"549","lw219a281","Site1","APP-PS1","C57BL6","Male","4","Phase III",1
"550","lw220a282","Site1","APP-PS1","C57BL6","Male","4","Phase III",1
"551","lw223a285","Site1","APP-PS1","C57BL6","Male","4","Phase III",1
"552","lw379a441","Site1","APP-PS1","C57BL6","Male","4","Phase III",1
"553","lw383a445","Site1","APP-PS1","C57BL6","Male","4","Phase III",1
"554","gt66x120","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",2
"555","gt66x121","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",3
"556","gt66x122","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",2
"557","gt67x123","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",4
"558","gt67x124","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",2
"559","gt67x125","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",2
"560","gt68x126","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",2
"561","gt68x127","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",2
"562","gt68x128","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",2
"563","gt69x129","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",2
"564","gt69x130","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",3
"565","gt69x131","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",7
"566","gt70x132","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",2
"567","gt70x133","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",2
"568","gt70x134","Site2","3xTG-AD","3xTG-AD","Female","4","Phase IV",24
"569","gt178f422","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"570","gt178f423","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"571","gt178f424","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"572","gt178f425","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"573","gt179f426","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"574","gt179f427","Site2","5xFAD","5xFAD","Female","4","Phase IV",4
"575","gt179f428","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"576","gt179f429","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"577","gt74f147","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"578","gt74f148","Site2","5xFAD","5xFAD","Female","4","Phase IV",5
"579","gt74f149","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"580","gt74f150","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"581","gt75f151","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"582","gt75f152","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"583","gt75f153","Site2","5xFAD","5xFAD","Female","4","Phase IV",3
"584","gt76f155","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"585","gt76f156","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"586","gt76f158","Site2","5xFAD","5xFAD","Female","4","Phase IV",2
"587","gt147a317","Site2","APP-PS1","APPPS1","Female","4","Phase IV",2
"588","gt147a318","Site2","APP-PS1","APPPS1","Female","4","Phase IV",2
"589","gt148a320","Site2","APP-PS1","APPPS1","Female","4","Phase IV",2
"590","gt148a321","Site2","APP-PS1","APPPS1","Female","4","Phase IV",2
"591","gt149a322","Site2","APP-PS1","APPPS1","Female","4","Phase IV",2
"592","gt149a324","Site2","APP-PS1","APPPS1","Female","4","Phase IV",3
"593","gt149a325","Site2","APP-PS1","APPPS1","Female","4","Phase IV",2
"594","gt150a327","Site2","APP-PS1","APPPS1","Female","4","Phase IV",2
"595","gt150a328","Site2","APP-PS1","APPPS1","Female","4","Phase IV",2
"596","gt150a329","Site2","APP-PS1","APPPS1","Female","4","Phase IV",2
"597","gt151a330","Site2","APP-PS1","APPPS1","Female","4","Phase IV",2
"598","gt151a331","Site2","APP-PS1","APPPS1","Female","4","Phase IV",2
"599","gw61x105","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",2
"600","gw61x106","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",2
"601","gw61x107","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",2
"602","gw62x108","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",2
"603","gw62x109","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",2
"604","gw62x110","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",2
"605","gw63x111","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",1
"606","gw63x112","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",2
"607","gw63x113","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",2
"608","gw64x114","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",9
"609","gw64x115","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",2
"610","gw64x116","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",2
"611","gw65x117","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",2
"612","gw65x118","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",2
"613","gw65x119","Site2","3xTG-AD","B6129SF2/J","Female","4","Phase IV",2
"614","gw175f410","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"615","gw175f411","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"616","gw175f412","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"617","gw175f413","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",4
"618","gw176f414","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"619","gw176f415","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"620","gw176f416","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"621","gw176f417","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"622","gw177f418","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"623","gw177f419","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"624","gw177f420","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"625","gw177f421","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"626","gw71f135","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"627","gw71f136","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"628","gw71f137","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"629","gw71f138","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",5
"630","gw72f139","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",3
"631","gw72f140","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"632","gw72f142","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"633","gw73f143","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"634","gw73f144","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"635","gw73f145","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"636","gw73f146","Site2","5xFAD","B6SJLF1/J","Female","4","Phase IV",2
"637","gw142a300","Site2","APP-PS1","C57BL6","Female","4","Phase IV",8
"638","gw142a301","Site2","APP-PS1","C57BL6","Female","4","Phase IV",2
"639","gw142a302","Site2","APP-PS1","C57BL6","Female","4","Phase IV",5
"640","gw142a303","Site2","APP-PS1","C57BL6","Female","4","Phase IV",3
"641","gw143a304","Site2","APP-PS1","C57BL6","Female","4","Phase IV",4
"642","gw143a305","Site2","APP-PS1","C57BL6","Female","4","Phase IV",2
"643","gw144a306","Site2","APP-PS1","C57BL6","Female","4","Phase IV",9
"644","gw144a307","Site2","APP-PS1","C57BL6","Female","4","Phase IV",15
"645","gw145a310","Site2","APP-PS1","C57BL6","Female","4","Phase IV",5
"646","gw145a311","Site2","APP-PS1","C57BL6","Female","4","Phase IV",2
"647","gw145a312","Site2","APP-PS1","C57BL6","Female","4","Phase IV",2
"648","gw145a313","Site2","APP-PS1","C57BL6","Female","4","Phase IV",3
"649","gw146a314","Site2","APP-PS1","C57BL6","Female","4","Phase IV",2
"650","gw146a315","Site2","APP-PS1","C57BL6","Female","4","Phase IV",2
"651","lt57x112","Site1","3xTG-AD","3xTG-AD","Male","4","Phase IV",2
"652","lt57x113","Site1","3xTG-AD","3xTG-AD","Male","4","Phase IV",2
"653","lt58x114","Site1","3xTG-AD","3xTG-AD","Male","4","Phase IV",2
"654","lt58x115","Site1","3xTG-AD","3xTG-AD","Male","4","Phase IV",2
"655","lt59x116","Site1","3xTG-AD","3xTG-AD","Male","4","Phase IV",2
"656","lt59x117","Site1","3xTG-AD","3xTG-AD","Male","4","Phase IV",2
"657","lt60x118","Site1","3xTG-AD","3xTG-AD","Male","4","Phase IV",3
"658","lt60x119","Site1","3xTG-AD","3xTG-AD","Male","4","Phase IV",2
"659","lt61x120","Site1","3xTG-AD","3xTG-AD","Male","4","Phase IV",2
"660","lt61x121","Site1","3xTG-AD","3xTG-AD","Male","4","Phase IV",2
"661","lt62x122","Site1","3xTG-AD","3xTG-AD","Male","4","Phase IV",2
"662","lt63x124","Site1","3xTG-AD","3xTG-AD","Male","4","Phase IV",3
"663","lt63x125","Site1","3xTG-AD","3xTG-AD","Male","4","Phase IV",2
"664","lt107f169","Site1","5xFAD","5xFAD","Male","4","Phase IV",9
"665","lt108f170","Site1","5xFAD","5xFAD","Male","4","Phase IV",6
"666","lt109f171","Site1","5xFAD","5xFAD","Male","4","Phase IV",2
"667","lt110f172","Site1","5xFAD","5xFAD","Male","4","Phase IV",2
"668","lt111f173","Site1","5xFAD","5xFAD","Male","4","Phase IV",2
"669","lt112f174","Site1","5xFAD","5xFAD","Male","4","Phase IV",2
"670","lt113f175","Site1","5xFAD","5xFAD","Male","4","Phase IV",2
"671","lt114f176","Site1","5xFAD","5xFAD","Male","4","Phase IV",2
"672","lt115f177","Site1","5xFAD","5xFAD","Male","4","Phase IV",2
"673","lt116f178","Site1","5xFAD","5xFAD","Male","4","Phase IV",2
"674","lt117f179","Site1","5xFAD","5xFAD","Male","4","Phase IV",10
"675","lt118f180","Site1","5xFAD","5xFAD","Male","4","Phase IV",2
"676","lt119f181","Site1","5xFAD","5xFAD","Male","4","Phase IV",2
"677","lt120f182","Site1","5xFAD","5xFAD","Male","4","Phase IV",2
"678","lt383f445","Site1","5xFAD","5xFAD","Male","4","Phase IV",2
"679","lt384f446","Site1","5xFAD","5xFAD","Male","4","Phase IV",4
"680","lt385f447","Site1","5xFAD","5xFAD","Male","4","Phase IV",2
"681","lt155a217","Site1","APP-PS1","APPPS1","Male","4","Phase IV",2
"682","lt156a218","Site1","APP-PS1","APPPS1","Male","4","Phase IV",2
"683","lt159a221","Site1","APP-PS1","APPPS1","Male","4","Phase IV",2
"684","lt160a222","Site1","APP-PS1","APPPS1","Male","4","Phase IV",2
"685","lt163a225","Site1","APP-PS1","APPPS1","Male","4","Phase IV",2
"686","lt164a226","Site1","APP-PS1","APPPS1","Male","4","Phase IV",2
"687","lt167a229","Site1","APP-PS1","APPPS1","Male","4","Phase IV",2
"688","lt168a230","Site1","APP-PS1","APPPS1","Male","4","Phase IV",2
"689","lt217a279","Site1","APP-PS1","APPPS1","Male","4","Phase IV",2
"690","lt218a280","Site1","APP-PS1","APPPS1","Male","4","Phase IV",2
"691","lt222a284","Site1","APP-PS1","APPPS1","Male","4","Phase IV",3
"692","lt378a440","Site1","APP-PS1","APPPS1","Male","4","Phase IV",2
"693","lt381a443","Site1","APP-PS1","APPPS1","Male","4","Phase IV",2
"694","lt382a444","Site1","APP-PS1","APPPS1","Male","4","Phase IV",2
"695","lt62x123","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",2
"696","lw49x097","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",2
"697","lw49x098","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",10
"698","lw50x099","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",3
"699","lw50x100","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",2
"700","lw51x101","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",2
"701","lw51x102","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",2
"702","lw52x103","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",2
"703","lw52x104","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",2
"704","lw53x105","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",2
"705","lw53x106","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",2
"706","lw54x107","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",2
"707","lw54x108","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",2
"708","lw55x109","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",2
"709","lw55x110","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",2
"710","lw56x111","Site1","3xTG-AD","B6129SF2/J","Male","4","Phase IV",2
"711","lw100f162","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",2
"712","lw101f163","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",3
"713","lw102f164","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",2
"714","lw103f165","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",2
"715","lw104f166","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",2
"716","lw105f167","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",2
"717","lw106f168","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",2
"718","lw378f440","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",2
"719","lw379f441","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",3
"720","lw380f442","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",2
"721","lw381f443","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",2
"722","lw93f155","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",2
"723","lw94f156","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",2
"724","lw95f157","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",4
"725","lw97f159","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",2
"726","lw98f160","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",2
"727","lw99f161","Site1","5xFAD","B6SJLF1/J","Male","4","Phase IV",9
"728","lw153a215","Site1","APP-PS1","C57BL6","Male","4","Phase IV",2
"729","lw154a216","Site1","APP-PS1","C57BL6","Male","4","Phase IV",2
"730","lw157a219","Site1","APP-PS1","C57BL6","Male","4","Phase IV",2
"731","lw158a220","Site1","APP-PS1","C57BL6","Male","4","Phase IV",2
"732","lw161a223","Site1","APP-PS1","C57BL6","Male","4","Phase IV",2
"733","lw162a224","Site1","APP-PS1","C57BL6","Male","4","Phase IV",2
"734","lw165a227","Site1","APP-PS1","C57BL6","Male","4","Phase IV",2
"735","lw166a228","Site1","APP-PS1","C57BL6","Male","4","Phase IV",2
"736","lw215a277","Site1","APP-PS1","C57BL6","Male","4","Phase IV",8
"737","lw216a278","Site1","APP-PS1","C57BL6","Male","4","Phase IV",3
"738","lw219a281","Site1","APP-PS1","C57BL6","Male","4","Phase IV",3
"739","lw220a282","Site1","APP-PS1","C57BL6","Male","4","Phase IV",3
"740","lw223a285","Site1","APP-PS1","C57BL6","Male","4","Phase IV",3
"741","lw379a441","Site1","APP-PS1","C57BL6","Male","4","Phase IV",3
"742","lw383a445","Site1","APP-PS1","C57BL6","Male","4","Phase IV",3
